event_id,shipment_id,event_at,event_type,location,lat,lon,milestone_planned_at,milestone_actual_at,variance_hours,note
E-S-701398-02,S-701398,2026-05-20T12:00Z,picked_up,Busan,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701398-03,S-701398,2026-05-21T12:00Z,port_departure,Busan,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701398-04,S-701398,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701398-05,S-701398,2026-05-23T12:00Z,damage,mid-route,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,Exception: damage flagged (4.9d variance)
E-S-701398-06,S-701398,2026-06-03T09:36Z,port_arrival,Los Angeles,,,2026-06-02T12:00Z,2026-06-03T09:36Z,21.6,
E-S-701398-07,S-701398,2026-06-04T09:36Z,customs_cleared,Los Angeles,,,2026-06-03T12:00Z,2026-06-04T09:36Z,21.6,
E-S-701399-01,S-701399,2026-05-12T12:00Z,booked,Chicago O'Hare Airport,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-701399-02,S-701399,2026-05-13T12:00Z,picked_up,Chicago O'Hare Airport,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701399-03,S-701399,2026-05-14T12:00Z,port_departure,Chicago O'Hare Airport,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701399-04,S-701399,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701399-05,S-701399,2026-05-25T09:36Z,port_arrival,Hong Kong,,,2026-05-24T12:00Z,2026-05-25T09:36Z,21.6,
E-S-701399-06,S-701399,2026-05-26T09:36Z,customs_cleared,Hong Kong,,,2026-05-25T12:00Z,2026-05-26T09:36Z,21.6,
E-S-701400-01,S-701400,2026-05-18T12:00Z,booked,Shanghai,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701400-02,S-701400,2026-05-19T12:00Z,picked_up,Shanghai,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701400-03,S-701400,2026-05-20T12:00Z,port_departure,Shanghai,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701400-04,S-701400,2026-05-20T12:00Z,in_transit,mid-route,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701400-05,S-701400,2026-05-21T02:24Z,port_arrival,Düsseldorf Rail Terminal,,,2026-05-20T12:00Z,2026-05-21T02:24Z,14.4,
E-S-701400-06,S-701400,2026-05-22T02:24Z,customs_cleared,Düsseldorf Rail Terminal,,,2026-05-21T12:00Z,2026-05-22T02:24Z,14.4,
E-S-701400-07,S-701400,2026-05-23T12:24Z,delivered,Düsseldorf Rail Terminal,,,2026-05-23T12:00Z,2026-05-23T12:24Z,0.4,
E-S-701401-01,S-701401,2026-05-13T12:00Z,booked,Tianjin,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701401-02,S-701401,2026-05-14T12:00Z,picked_up,Tianjin,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701401-03,S-701401,2026-05-15T12:00Z,port_departure,Tianjin,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701401-04,S-701401,2026-05-16T12:00Z,in_transit,mid-route,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701401-05,S-701401,2026-05-19T12:00Z,port_arrival,Łódź Rail Terminal,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701401-06,S-701401,2026-05-20T12:00Z,customs_cleared,Łódź Rail Terminal,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701401-07,S-701401,2026-05-21T00:00Z,delivered,Łódź Rail Terminal,,,2026-05-20T12:00Z,2026-05-21T00:00Z,12.0,
E-S-701402-01,S-701402,2026-06-05T12:00Z,booked,Singapore,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-701402-02,S-701402,2026-06-06T12:00Z,picked_up,Singapore,,,2026-06-06T12:00Z,2026-06-06T12:00Z,0.0,
E-S-701402-03,S-701402,2026-06-07T12:00Z,port_departure,Singapore,,,2026-06-07T12:00Z,2026-06-07T12:00Z,0.0,
E-S-701402-04,S-701402,2026-06-08T12:00Z,in_transit,mid-route,,,2026-06-08T12:00Z,2026-06-08T12:00Z,0.0,
E-S-701402-05,S-701402,2026-06-10T09:36Z,port_arrival,Felixstowe,,,2026-06-09T12:00Z,2026-06-10T09:36Z,21.6,
E-S-701402-06,S-701402,2026-06-11T09:36Z,customs_cleared,Felixstowe,,,2026-06-10T12:00Z,2026-06-11T09:36Z,21.6,
E-S-701403-01,S-701403,2026-05-15T12:00Z,booked,Salalah,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701403-02,S-701403,2026-05-16T12:00Z,picked_up,Salalah,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701403-03,S-701403,2026-05-17T12:00Z,port_departure,Salalah,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701403-04,S-701403,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701403-05,S-701403,2026-05-22T00:00Z,port_arrival,Rotterdam,,,2026-05-21T12:00Z,2026-05-22T00:00Z,12.0,
E-S-701403-06,S-701403,2026-05-23T00:00Z,customs_cleared,Rotterdam,,,2026-05-22T12:00Z,2026-05-23T00:00Z,12.0,
E-S-701403-07,S-701403,2026-05-23T10:00Z,delivered,Rotterdam,,,2026-05-22T12:00Z,2026-05-23T10:00Z,22.0,
E-S-701404-01,S-701404,2026-05-16T12:00Z,booked,Hong Kong,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701404-02,S-701404,2026-05-17T12:00Z,picked_up,Hong Kong,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701404-03,S-701404,2026-05-18T12:00Z,port_departure,Hong Kong,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701404-04,S-701404,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701404-05,S-701404,2026-05-20T14:24Z,port_arrival,Frankfurt am Main Airport,,,2026-05-20T12:00Z,2026-05-20T14:24Z,2.4,
E-S-701404-06,S-701404,2026-05-21T14:24Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-21T14:24Z,2.4,
E-S-701404-07,S-701404,2026-05-23T01:24Z,delivered,Frankfurt am Main Airport,,,2026-05-22T12:00Z,2026-05-23T01:24Z,13.4,
E-S-701405-01,S-701405,2026-05-13T12:00Z,booked,Hamburg,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701405-02,S-701405,2026-05-14T12:00Z,picked_up,Hamburg,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701405-03,S-701405,2026-05-15T12:00Z,port_departure,Hamburg,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701405-04,S-701405,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701405-05,S-701405,2026-05-16T12:00Z,port_congestion,mid-route,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,Exception: port congestion flagged (4.2d variance)
E-S-701405-06,S-701405,2026-05-27T16:48Z,port_arrival,Genoa,,,2026-05-27T12:00Z,2026-05-27T16:48Z,4.8,
E-S-701405-07,S-701405,2026-05-28T16:48Z,customs_cleared,Genoa,,,2026-05-28T12:00Z,2026-05-28T16:48Z,4.8,
E-S-701406-01,S-701406,2026-05-26T12:00Z,booked,Qingdao,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,
E-S-701406-02,S-701406,2026-05-27T12:00Z,picked_up,Qingdao,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-701406-03,S-701406,2026-05-28T12:00Z,port_departure,Qingdao,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701406-04,S-701406,2026-05-29T12:00Z,in_transit,mid-route,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701406-05,S-701406,2026-06-02T09:36Z,port_arrival,Le Havre,,,2026-06-01T12:00Z,2026-06-02T09:36Z,21.6,
E-S-701406-06,S-701406,2026-06-03T09:36Z,customs_cleared,Le Havre,,,2026-06-02T12:00Z,2026-06-03T09:36Z,21.6,
E-S-701407-01,S-701407,2026-05-19T12:00Z,booked,Shanghai,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701407-02,S-701407,2026-05-20T12:00Z,picked_up,Shanghai,,,2026-05-20T12:00Z,2026-05-20T12:00Z,0.0,
E-S-701407-03,S-701407,2026-05-21T12:00Z,port_departure,Shanghai,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701407-04,S-701407,2026-05-22T12:00Z,in_transit,mid-route,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701407-05,S-701407,2026-05-25T19:12Z,port_arrival,Rotterdam,,,2026-05-25T12:00Z,2026-05-25T19:12Z,7.2,
E-S-701407-06,S-701407,2026-05-26T19:12Z,customs_cleared,Rotterdam,,,2026-05-26T12:00Z,2026-05-26T19:12Z,7.2,
E-S-701408-01,S-701408,2026-05-14T12:00Z,booked,Mundra,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701408-02,S-701408,2026-05-15T12:00Z,picked_up,Mundra,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701408-03,S-701408,2026-05-16T12:00Z,port_departure,Mundra,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701408-04,S-701408,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701408-05,S-701408,2026-05-28T12:00Z,port_arrival,Felixstowe,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701408-06,S-701408,2026-05-29T12:00Z,customs_cleared,Felixstowe,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701409-01,S-701409,2026-06-12T12:00Z,booked,Ningbo,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-701409-02,S-701409,2026-06-13T12:00Z,picked_up,Ningbo,,,2026-06-13T12:00Z,2026-06-13T12:00Z,0.0,
E-S-701409-03,S-701409,2026-06-14T12:00Z,port_departure,Ningbo,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-701409-04,S-701409,2026-06-15T12:00Z,in_transit,mid-route,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-701409-05,S-701409,2026-06-18T14:24Z,port_arrival,Rotterdam,,,2026-06-18T12:00Z,2026-06-18T14:24Z,2.4,
E-S-701409-06,S-701409,2026-06-19T14:24Z,customs_cleared,Rotterdam,,,2026-06-19T12:00Z,2026-06-19T14:24Z,2.4,
E-S-701410-01,S-701410,2026-05-22T12:00Z,booked,Genoa,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701410-02,S-701410,2026-05-23T12:00Z,picked_up,Genoa,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701410-03,S-701410,2026-05-24T12:00Z,port_departure,Genoa,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701410-04,S-701410,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701410-05,S-701410,2026-05-29T07:12Z,port_arrival,Charleston,,,2026-05-28T12:00Z,2026-05-29T07:12Z,19.2,
E-S-701410-06,S-701410,2026-05-30T07:12Z,customs_cleared,Charleston,,,2026-05-29T12:00Z,2026-05-30T07:12Z,19.2,
E-S-701411-01,S-701411,2026-05-22T12:00Z,booked,Jebel Ali (Dubai),,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701411-02,S-701411,2026-05-23T12:00Z,picked_up,Jebel Ali (Dubai),,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701411-03,S-701411,2026-05-24T12:00Z,port_departure,Jebel Ali (Dubai),,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701411-04,S-701411,2026-05-25T12:00Z,in_transit,mid-route,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701411-05,S-701411,2026-05-26T12:00Z,delayed,mid-route,,,2026-05-26T12:00Z,2026-05-26T12:00Z,0.0,Exception: delayed flagged (-0.4d variance)
E-S-701411-06,S-701411,2026-05-27T02:24Z,port_arrival,Rotterdam,,,2026-05-26T12:00Z,2026-05-27T02:24Z,14.4,
E-S-701411-07,S-701411,2026-05-28T02:24Z,customs_cleared,Rotterdam,,,2026-05-27T12:00Z,2026-05-28T02:24Z,14.4,
E-S-701412-01,S-701412,2026-05-12T12:00Z,booked,Tokyo,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,
E-S-701412-02,S-701412,2026-05-13T12:00Z,picked_up,Tokyo,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701412-03,S-701412,2026-05-14T12:00Z,port_departure,Tokyo,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701412-04,S-701412,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701412-05,S-701412,2026-05-25T02:24Z,port_arrival,Vancouver,,,2026-05-24T12:00Z,2026-05-25T02:24Z,14.4,
E-S-701412-06,S-701412,2026-05-26T02:24Z,customs_cleared,Vancouver,,,2026-05-25T12:00Z,2026-05-26T02:24Z,14.4,
E-S-701413-01,S-701413,2026-06-02T12:00Z,booked,Hong Kong,,,2026-06-02T12:00Z,2026-06-02T12:00Z,0.0,
E-S-701413-02,S-701413,2026-06-03T12:00Z,picked_up,Hong Kong,,,2026-06-03T12:00Z,2026-06-03T12:00Z,0.0,
E-S-701413-03,S-701413,2026-06-04T12:00Z,port_departure,Hong Kong,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,
E-S-701413-04,S-701413,2026-06-05T12:00Z,in_transit,mid-route,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-701413-05,S-701413,2026-06-05T12:00Z,vessel_change,mid-route,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,Exception: vessel change flagged (0.9d variance)
E-S-701413-06,S-701413,2026-06-09T09:36Z,port_arrival,Oakland,,,2026-06-08T12:00Z,2026-06-09T09:36Z,21.6,
E-S-701413-07,S-701413,2026-06-10T09:36Z,customs_cleared,Oakland,,,2026-06-09T12:00Z,2026-06-10T09:36Z,21.6,
E-S-701414-01,S-701414,2026-06-04T12:00Z,booked,Singapore,,,2026-06-04T12:00Z,2026-06-04T12:00Z,0.0,
E-S-701414-02,S-701414,2026-06-05T12:00Z,picked_up,Singapore,,,2026-06-05T12:00Z,2026-06-05T12:00Z,0.0,
E-S-701414-03,S-701414,2026-06-06T12:00Z,port_departure,Singapore,,,2026-06-06T12:00Z,2026-06-06T12:00Z,0.0,
E-S-701414-04,S-701414,2026-06-07T12:00Z,in_transit,mid-route,,,2026-06-07T12:00Z,2026-06-07T12:00Z,0.0,
E-S-701414-05,S-701414,2026-06-11T07:12Z,port_arrival,Rotterdam,,,2026-06-10T12:00Z,2026-06-11T07:12Z,19.2,
E-S-701414-06,S-701414,2026-06-12T07:12Z,customs_cleared,Rotterdam,,,2026-06-11T12:00Z,2026-06-12T07:12Z,19.2,
E-S-701415-01,S-701415,2026-05-13T12:00Z,booked,Salalah,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701415-02,S-701415,2026-05-14T12:00Z,picked_up,Salalah,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701415-03,S-701415,2026-05-15T12:00Z,port_departure,Salalah,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701415-04,S-701415,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701415-05,S-701415,2026-05-21T21:36Z,port_arrival,Rotterdam,,,2026-05-21T12:00Z,2026-05-21T21:36Z,9.6,
E-S-701415-06,S-701415,2026-05-22T21:36Z,customs_cleared,Rotterdam,,,2026-05-22T12:00Z,2026-05-22T21:36Z,9.6,
E-S-701415-07,S-701415,2026-05-23T05:36Z,delivered,Rotterdam,,,2026-05-22T12:00Z,2026-05-23T05:36Z,17.6,
E-S-701416-01,S-701416,2026-06-08T12:00Z,booked,Tianjin,,,2026-06-08T12:00Z,2026-06-08T12:00Z,0.0,
E-S-701416-02,S-701416,2026-06-09T12:00Z,picked_up,Tianjin,,,2026-06-09T12:00Z,2026-06-09T12:00Z,0.0,
E-S-701416-03,S-701416,2026-06-10T12:00Z,port_departure,Tianjin,,,2026-06-10T12:00Z,2026-06-10T12:00Z,0.0,
E-S-701416-04,S-701416,2026-06-12T12:00Z,in_transit,mid-route,,,2026-06-12T12:00Z,2026-06-12T12:00Z,0.0,
E-S-701416-05,S-701416,2026-06-16T16:48Z,port_arrival,Hamburg,,,2026-06-16T12:00Z,2026-06-16T16:48Z,4.8,
E-S-701416-06,S-701416,2026-06-17T16:48Z,customs_cleared,Hamburg,,,2026-06-17T12:00Z,2026-06-17T16:48Z,4.8,
E-S-701417-01,S-701417,2026-06-14T12:00Z,booked,Shanghai,,,2026-06-14T12:00Z,2026-06-14T12:00Z,0.0,
E-S-701417-02,S-701417,2026-06-15T12:00Z,picked_up,Shanghai,,,2026-06-15T12:00Z,2026-06-15T12:00Z,0.0,
E-S-701417-03,S-701417,2026-06-16T12:00Z,port_departure,Shanghai,,,2026-06-16T12:00Z,2026-06-16T12:00Z,0.0,
E-S-701417-04,S-701417,2026-06-18T12:00Z,in_transit,mid-route,,,2026-06-18T12:00Z,2026-06-18T12:00Z,0.0,
E-S-701417-05,S-701417,2026-06-18T12:00Z,delayed,mid-route,,,2026-06-18T12:00Z,2026-06-18T12:00Z,0.0,Exception: delayed flagged (1.2d variance)
E-S-701417-06,S-701417,2026-06-22T16:48Z,port_arrival,Rotterdam,,,2026-06-22T12:00Z,2026-06-22T16:48Z,4.8,
E-S-701417-07,S-701417,2026-06-23T16:48Z,customs_cleared,Rotterdam,,,2026-06-23T12:00Z,2026-06-23T16:48Z,4.8,
E-S-701418-01,S-701418,2026-05-28T12:00Z,booked,Hong Kong,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701418-02,S-701418,2026-05-29T12:00Z,picked_up,Hong Kong,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701418-03,S-701418,2026-05-30T12:00Z,port_departure,Hong Kong,,,2026-05-30T12:00Z,2026-05-30T12:00Z,0.0,
E-S-701418-04,S-701418,2026-05-31T12:00Z,in_transit,mid-route,,,2026-05-31T12:00Z,2026-05-31T12:00Z,0.0,
E-S-701418-05,S-701418,2026-06-01T16:48Z,port_arrival,Oakland,,,2026-06-01T12:00Z,2026-06-01T16:48Z,4.8,
E-S-701418-06,S-701418,2026-06-02T16:48Z,customs_cleared,Oakland,,,2026-06-02T12:00Z,2026-06-02T16:48Z,4.8,
E-S-701419-01,S-701419,2026-05-23T12:00Z,booked,Singapore,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701419-02,S-701419,2026-05-24T12:00Z,picked_up,Singapore,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701419-03,S-701419,2026-05-25T12:00Z,port_departure,Singapore,,,2026-05-25T12:00Z,2026-05-25T12:00Z,0.0,
E-S-701419-04,S-701419,2026-05-27T12:00Z,in_transit,mid-route,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-701419-05,S-701419,2026-05-31T21:36Z,port_arrival,Rotterdam,,,2026-05-31T12:00Z,2026-05-31T21:36Z,9.6,
E-S-701419-06,S-701419,2026-06-01T21:36Z,customs_cleared,Rotterdam,,,2026-06-01T12:00Z,2026-06-01T21:36Z,9.6,
E-S-701420-01,S-701420,2026-05-21T12:00Z,booked,Shanghai,,,2026-05-21T12:00Z,2026-05-21T12:00Z,0.0,
E-S-701420-02,S-701420,2026-05-22T12:00Z,picked_up,Shanghai,,,2026-05-22T12:00Z,2026-05-22T12:00Z,0.0,
E-S-701420-03,S-701420,2026-05-23T12:00Z,port_departure,Shanghai,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701420-04,S-701420,2026-05-24T12:00Z,in_transit,mid-route,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701420-05,S-701420,2026-05-28T09:36Z,port_arrival,Hamburg,,,2026-05-27T12:00Z,2026-05-28T09:36Z,21.6,
E-S-701420-06,S-701420,2026-05-29T09:36Z,customs_cleared,Hamburg,,,2026-05-28T12:00Z,2026-05-29T09:36Z,21.6,
E-S-701421-01,S-701421,2026-05-17T12:00Z,booked,Yantian,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701421-02,S-701421,2026-05-18T12:00Z,picked_up,Yantian,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701421-03,S-701421,2026-05-19T12:00Z,port_departure,Yantian,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701421-04,S-701421,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701421-05,S-701421,2026-05-19T19:12Z,port_arrival,Frankfurt am Main Airport,,,2026-05-19T12:00Z,2026-05-19T19:12Z,7.2,
E-S-701421-06,S-701421,2026-05-20T19:12Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-20T12:00Z,2026-05-20T19:12Z,7.2,
E-S-701421-07,S-701421,2026-05-22T03:12Z,delivered,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-22T03:12Z,15.2,
E-S-701422-01,S-701422,2026-05-13T12:00Z,booked,Hamburg,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701422-02,S-701422,2026-05-14T12:00Z,picked_up,Hamburg,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701422-03,S-701422,2026-05-15T12:00Z,port_departure,Hamburg,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701422-04,S-701422,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701422-05,S-701422,2026-05-17T12:00Z,port_congestion,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,Exception: port congestion flagged (2.0d variance)
E-S-701422-06,S-701422,2026-05-23T12:00Z,port_arrival,Genoa,,,2026-05-23T12:00Z,2026-05-23T12:00Z,0.0,
E-S-701422-07,S-701422,2026-05-24T12:00Z,customs_cleared,Genoa,,,2026-05-24T12:00Z,2026-05-24T12:00Z,0.0,
E-S-701423-01,S-701423,2026-05-08T12:00Z,booked,Rotterdam,,,2026-05-08T12:00Z,2026-05-08T12:00Z,0.0,
E-S-701423-02,S-701423,2026-05-09T12:00Z,picked_up,Rotterdam,,,2026-05-09T12:00Z,2026-05-09T12:00Z,0.0,
E-S-701423-03,S-701423,2026-05-10T12:00Z,port_departure,Rotterdam,,,2026-05-10T12:00Z,2026-05-10T12:00Z,0.0,
E-S-701423-04,S-701423,2026-05-14T12:00Z,in_transit,mid-route,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701423-05,S-701423,2026-05-12T12:00Z,vessel_change,mid-route,,,2026-05-12T12:00Z,2026-05-12T12:00Z,0.0,Exception: vessel change flagged (5.8d variance)
E-S-701423-06,S-701423,2026-05-25T07:12Z,port_arrival,New York/New Jersey,,,2026-05-24T12:00Z,2026-05-25T07:12Z,19.2,
E-S-701423-07,S-701423,2026-05-26T07:12Z,customs_cleared,New York/New Jersey,,,2026-05-25T12:00Z,2026-05-26T07:12Z,19.2,
E-S-701424-01,S-701424,2026-05-13T12:00Z,booked,Rotterdam,,,2026-05-13T12:00Z,2026-05-13T12:00Z,0.0,
E-S-701424-02,S-701424,2026-05-14T12:00Z,picked_up,Rotterdam,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701424-03,S-701424,2026-05-15T12:00Z,port_departure,Rotterdam,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701424-04,S-701424,2026-05-18T12:00Z,in_transit,mid-route,,,2026-05-18T12:00Z,2026-05-18T12:00Z,0.0,
E-S-701424-05,S-701424,2026-05-26T09:36Z,port_arrival,New York/New Jersey,,,2026-05-25T12:00Z,2026-05-26T09:36Z,21.6,
E-S-701424-06,S-701424,2026-05-27T09:36Z,customs_cleared,New York/New Jersey,,,2026-05-26T12:00Z,2026-05-27T09:36Z,21.6,
E-S-701425-01,S-701425,2026-05-14T12:00Z,booked,Hong Kong,,,2026-05-14T12:00Z,2026-05-14T12:00Z,0.0,
E-S-701425-02,S-701425,2026-05-15T12:00Z,picked_up,Hong Kong,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701425-03,S-701425,2026-05-16T12:00Z,port_departure,Hong Kong,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701425-04,S-701425,2026-05-17T12:00Z,in_transit,mid-route,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701425-05,S-701425,2026-05-20T19:12Z,port_arrival,Frankfurt am Main Airport,,,2026-05-20T12:00Z,2026-05-20T19:12Z,7.2,
E-S-701425-06,S-701425,2026-05-21T19:12Z,customs_cleared,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-21T19:12Z,7.2,
E-S-701425-07,S-701425,2026-05-22T00:12Z,delivered,Frankfurt am Main Airport,,,2026-05-21T12:00Z,2026-05-22T00:12Z,12.2,
E-S-701426-01,S-701426,2026-05-27T12:00Z,booked,Busan,,,2026-05-27T12:00Z,2026-05-27T12:00Z,0.0,
E-S-701426-02,S-701426,2026-05-28T12:00Z,picked_up,Busan,,,2026-05-28T12:00Z,2026-05-28T12:00Z,0.0,
E-S-701426-03,S-701426,2026-05-29T12:00Z,port_departure,Busan,,,2026-05-29T12:00Z,2026-05-29T12:00Z,0.0,
E-S-701426-04,S-701426,2026-06-01T12:00Z,in_transit,mid-route,,,2026-06-01T12:00Z,2026-06-01T12:00Z,0.0,
E-S-701426-05,S-701426,2026-06-08T19:12Z,port_arrival,Los Angeles,,,2026-06-08T12:00Z,2026-06-08T19:12Z,7.2,
E-S-701426-06,S-701426,2026-06-09T19:12Z,customs_cleared,Los Angeles,,,2026-06-09T12:00Z,2026-06-09T19:12Z,7.2,
E-S-701427-01,S-701427,2026-05-15T12:00Z,booked,Nhava Sheva,,,2026-05-15T12:00Z,2026-05-15T12:00Z,0.0,
E-S-701427-02,S-701427,2026-05-16T12:00Z,picked_up,Nhava Sheva,,,2026-05-16T12:00Z,2026-05-16T12:00Z,0.0,
E-S-701427-03,S-701427,2026-05-17T12:00Z,port_departure,Nhava Sheva,,,2026-05-17T12:00Z,2026-05-17T12:00Z,0.0,
E-S-701427-04,S-701427,2026-05-19T12:00Z,in_transit,mid-route,,,2026-05-19T12:00Z,2026-05-19T12:00Z,0.0,
E-S-701427-05,S-701427,2026-05-24T07:12Z,port_arrival,Rotterdam,,,2026-05-23T12:00Z,2026-05-24T07:12Z,19.2,
